Establishment year,District,State/UT,Latitude,Longitude,Pincode,Post office name
0,Bareilly,Uttar Pradesh,28.45800018,79.12310028,243303,Ram Nagar (Bareilly)
0,Bareilly,Uttar Pradesh,28.3314991,79.12729645,243303,Ram Nagar (Bareilly)
20121018,Bareilly,Uttar Pradesh,28.18639946,79.28019714,243401,Bhamora
20160911,Bareilly,Uttar Pradesh,28.21369934,79.28140259,243401,Bhamora
0,Bareilly,Uttar Pradesh,28.19059944,79.2818985,243401,Bhamora
19990209,Bareilly,Uttar Pradesh,28.18799973,79.28320313,243401,Bhamora
0,Bareilly,Uttar Pradesh,28.21249962,79.28340149,243401,Bhamora
20020921,Bareilly,Uttar Pradesh,28.22109985,79.3065033,243401,Bhamora
0,Bareilly,Uttar Pradesh,28.24699974,79.34279633,243401,Bhamora
19990313,Budaun,Uttar Pradesh,28.17359924,79.37220001,243402,Ballia
20011223,Bareilly,Uttar Pradesh,28.26040077,79.3588028,243402,Ballia
20010121,Bareilly,Uttar Pradesh,28.21529961,79.36340332,243402,Ballia
20120205,Bareilly,Uttar Pradesh,28.19129944,79.36830139,243402,Ballia
19990313,Bareilly,Uttar Pradesh,28.18860054,79.36869812,243402,Ballia
0,Bareilly,Uttar Pradesh,28.18359947,79.36920166,243402,Ballia
19990313,Bareilly,Uttar Pradesh,28.19280052,79.37000275,243402,Ballia
20110210,Bareilly,Uttar Pradesh,28.20599937,79.37480164,243402,Ballia
19990124,Bareilly,Uttar Pradesh,28.20669937,79.375,243402,Ballia
20100404,Bareilly,Uttar Pradesh,28.53560066,79.49500275,243407,Senthal
20101208,Bareilly,Uttar Pradesh,28.50440025,79.49710083,243407,Senthal
20101208,Bareilly,Uttar Pradesh,28.53079987,79.5082016,243407,Senthal
0,Bareilly,Uttar Pradesh,28.57649994,79.51399994,243407,Senthal
20150410,Bareilly,Uttar Pradesh,28.58550072,79.51979828,243407,Senthal
20161029,Bareilly,Uttar Pradesh,28.47139931,79.54380035,243407,Senthal
20091026,Bareilly,Uttar Pradesh,28.60020065,79.54720306,243407,Senthal
0,Bareilly,Uttar Pradesh,28.54150009,79.56069946,243407,Senthal
0,Bareilly,Uttar Pradesh,28.4829998,79.56140137,243407,Senthal
0,Bareilly,Uttar Pradesh,28.55929947,79.56700134,243407,Senthal
20100327,Bareilly,Uttar Pradesh,28.55780029,79.56860352,243407,Senthal
20011223,Bareilly,Uttar Pradesh,28.48810005,79.56890106,243407,Senthal
0,Bareilly,Uttar Pradesh,28.48970032,79.5707016,243407,Senthal
20161021,Bareilly,Uttar Pradesh,28.5114994,79.57769775,243407,Senthal
20101029,Bareilly,Uttar Pradesh,28.47590065,79.58499908,243407,Senthal
20001204,Bareilly,Uttar Pradesh,28.49950027,79.58560181,243407,Senthal
20101021,Bareilly,Uttar Pradesh,28.47579956,79.28299713,243501,B R Factory
0,Bareilly,Uttar Pradesh,28.47400093,79.28510284,243501,B R Factory
0,Bareilly,Uttar Pradesh,28.47780037,79.31240082,243501,B R Factory
20101208,Bareilly,Uttar Pradesh,28.50309944,79.31500244,243501,B R Factory
20161013,Bareilly,Uttar Pradesh,28.50429916,79.33989716,243501,B R Factory
20081031,Bareilly,Uttar Pradesh,28.50519943,79.34690094,243501,B R Factory
20050406,Bareilly,Uttar Pradesh,28.50329971,79.34809875,243501,B R Factory
19990414,Bareilly,Uttar Pradesh,28.50460052,79.35279846,243501,B R Factory
0,Bareilly,Uttar Pradesh,28.45179939,79.34380341,243502,C.B. Ganj
20140306,Bareilly,Uttar Pradesh,28.39699936,79.34790039,243502,C.B. Ganj
20001204,Bareilly,Uttar Pradesh,28.39990044,79.35569763,243502,C.B. Ganj
0,Bareilly,Uttar Pradesh,28.43420029,79.35959625,243502,C.B. Ganj
0,Bareilly,Uttar Pradesh,28.43320084,79.36039734,243502,C.B. Ganj
19981004,Bareilly,Uttar Pradesh,28.42970085,79.36260223,243502,C.B. Ganj
19981004,Bareilly,Uttar Pradesh,28.4090004,79.36319733,243502,C.B. Ganj
0,Bareilly,Uttar Pradesh,28.39789963,79.36519623,243502,C.B. Ganj
20170210,Bareilly,Uttar Pradesh,28.45260048,79.38140106,243502,C.B. Ganj
0,Bareilly,Uttar Pradesh,28.4204998,79.42819977,243502,C.B. Ganj
0,Bareilly,Uttar Pradesh,28.4253006,79.42900085,243502,C.B. Ganj
0,Bareilly,Uttar Pradesh,28.43160057,79.43080139,243502,C.B. Ganj
20170210,Bareilly,Uttar Pradesh,28.48859978,79.21279907,243504,Meerganj (Bareilly)
20101029,Bareilly,Uttar Pradesh,28.49419975,79.21649933,243504,Meerganj (Bareilly)
20051116,Bareilly,Uttar Pradesh,28.52479935,79.21790314,243504,Meerganj (Bareilly)
20060204,Bareilly,Uttar Pradesh,28.5121994,79.22799683,243504,Meerganj (Bareilly)
0,Bareilly,Uttar Pradesh,28.5333004,79.22989655,243504,Meerganj (Bareilly)
20101208,Bareilly,Uttar Pradesh,28.53240013,79.23069763,243504,Meerganj (Bareilly)
19990209,Bareilly,Uttar Pradesh,28.53219986,79.23190308,243504,Meerganj (Bareilly)
20041113,Bareilly,Uttar Pradesh,28.52910042,79.23680115,243504,Meerganj (Bareilly)
20051218,Bareilly,Uttar Pradesh,28.56940079,79.23760223,243504,Meerganj (Bareilly)
20041113,Bareilly,Uttar Pradesh,28.52879906,79.23770142,243504,Meerganj (Bareilly)
20060831,Bareilly,Uttar Pradesh,28.49349976,79.23899841,243504,Meerganj (Bareilly)
20040114,Bareilly,Uttar Pradesh,28.63400078,79.24659729,243505,Shahi
20100404,Bareilly,Uttar Pradesh,28.61899948,79.248703,243505,Shahi
20141109,Bareilly,Uttar Pradesh,28.54179955,79.27300262,243505,Shahi
20150213,Bareilly,Uttar Pradesh,28.63299942,79.27300262,243505,Shahi
20051015,Bareilly,Uttar Pradesh,28.52359962,79.2736969,243505,Shahi
20071106,Bareilly,Uttar Pradesh,28.6406002,79.27519989,243505,Shahi
0,Bareilly,Uttar Pradesh,28.66600037,79.27639771,243505,Shahi
20141109,Bareilly,Uttar Pradesh,28.55920029,79.27829742,243505,Shahi
20041028,Bareilly,Uttar Pradesh,28.54140091,79.2838974,243505,Shahi
20160208,Bareilly,Uttar Pradesh,28.59119987,79.28730011,243505,Shahi
20061002,Bareilly,Uttar Pradesh,28.59740067,79.28939819,243505,Shahi
20111203,Bareilly,Uttar Pradesh,28.63689995,79.28959656,243505,Shahi
20111203,Bareilly,Uttar Pradesh,28.63689995,79.28959656,243505,Shahi
0,Bareilly,Uttar Pradesh,28.65460014,79.29000092,243505,Shahi
20100420,Bareilly,Uttar Pradesh,28.68000031,79.29070282,243505,Shahi
20140226,Bareilly,Uttar Pradesh,28.68689919,79.29360199,243505,Shahi
20070412,Bareilly,Uttar Pradesh,28.58160019,79.29460144,243505,Shahi
20100319,Bareilly,Uttar Pradesh,28.54949951,79.29470062,243505,Shahi
0,Bareilly,Uttar Pradesh,28.63540077,79.29509735,243505,Shahi
0,Bareilly,Uttar Pradesh,28.68959999,79.29599762,243505,Shahi
20000307,Bareilly,Uttar Pradesh,28.56550026,79.29850006,243505,Shahi
20051031,Bareilly,Uttar Pradesh,28.60330009,79.29920197,243505,Shahi
20101208,Bareilly,Uttar Pradesh,28.60510063,79.29930115,243505,Shahi
20070122,Bareilly,Uttar Pradesh,28.62479973,79.30069733,243505,Shahi
0,Bareilly,Uttar Pradesh,28.71590042,79.30599976,243505,Shahi
20030127,Bareilly,Uttar Pradesh,28.52869987,79.31529999,243505,Shahi
0,Bareilly,Uttar Pradesh,28.52330017,79.31569672,243505,Shahi
0,Bareilly,Uttar Pradesh,28.54129982,79.31569672,243505,Shahi
20110125,Bareilly,Uttar Pradesh,28.50909996,79.3164978,243505,Shahi
20161021,Bareilly,Uttar Pradesh,28.61989975,79.31860352,243505,Shahi
20091103,Bareilly,Uttar Pradesh,28.56240082,79.32109833,243505,Shahi
20100412,Bareilly,Uttar Pradesh,28.70260048,79.32589722,243505,Shahi
20161013,Bareilly,Uttar Pradesh,28.57320023,79.32790375,243505,Shahi
20061018,Bareilly,Uttar Pradesh,28.71990013,79.33049774,243505,Shahi
19980326,Bareilly,Uttar Pradesh,28.72400093,79.33350372,243505,Shahi
20141109,Bareilly,Uttar Pradesh,28.71229935,79.33399963,243505,Shahi
20101208,Bareilly,Uttar Pradesh,28.50769997,79.33580017,243505,Shahi
20141024,Bareilly,Uttar Pradesh,28.59219933,79.33609772,243505,Shahi
19990124,Bareilly,Uttar Pradesh,28.59889984,79.33820343,243505,Shahi
0,Bareilly,Uttar Pradesh,28.60689926,79.33889771,243505,Shahi
0,Bareilly,Uttar Pradesh,28.7262001,79.34030151,243505,Shahi
20150205,Bareilly,Uttar Pradesh,28.71089935,79.34140015,243505,Shahi
20141024,Bareilly,Uttar Pradesh,28.52389908,79.3431015,243505,Shahi
20101029,Bareilly,Uttar Pradesh,28.54369926,79.3506012,243505,Shahi
20100420,Bareilly,Uttar Pradesh,28.61129951,79.36380005,243505,Shahi
0,Bareilly,Uttar Pradesh,28.50169945,79.36759949,243505,Shahi
19990313,Bareilly,Uttar Pradesh,28.75670052,79.36830139,243505,Shahi
20000307,Bareilly,Uttar Pradesh,28.7567997,79.36990356,243505,Shahi
20091026,Bareilly,Uttar Pradesh,28.72970009,79.37020111,243505,Shahi
19990313,Bareilly,Uttar Pradesh,28.75580025,79.37380219,243505,Shahi
0,Bareilly,Uttar Pradesh,28.74790001,79.3789978,243505,Shahi
20001001,Bareilly,Uttar Pradesh,28.75699997,79.37909698,243505,Shahi
20131029,Bareilly,Uttar Pradesh,28.73859978,79.3792038,243505,Shahi
20101029,Bareilly,Uttar Pradesh,28.56500053,79.38500214,243505,Shahi
0,Bareilly,Uttar Pradesh,28.57229996,79.39579773,243505,Shahi
20100530,Bareilly,Uttar Pradesh,28.11590004,79.52780151,243506,Fateh Ganj (E)
20051218,Bareilly,Uttar Pradesh,28.09659958,79.56159973,243506,Fateh Ganj (E)
20061103,Bareilly,Uttar Pradesh,28.12439919,79.60359955,243506,Fateh Ganj (E)
19990313,Budaun,Uttar Pradesh,28.12560081,79.35359955,243630,Samrer
20080414,Budaun,Uttar Pradesh,28.1548996,79.36859894,243630,Samrer
20080226,Budaun,Uttar Pradesh,27.92980003,79.23919678,243631,Allapur
20011121,Budaun,Uttar Pradesh,27.90299988,79.26100159,243631,Allapur
20060119,Budaun,Uttar Pradesh,27.90439987,79.26139832,243631,Allapur
20100412,Budaun,Uttar Pradesh,27.89949989,79.26689911,243631,Allapur
20090409,Budaun,Uttar Pradesh,27.87549973,79.27600098,243631,Allapur
19980206,Budaun,Uttar Pradesh,27.88599968,79.28630066,243631,Allapur
20100404,Budaun,Uttar Pradesh,27.8791008,79.28639984,243631,Allapur
20101208,Budaun,Uttar Pradesh,27.87470055,79.28649902,243631,Allapur
20000204,Budaun,Uttar Pradesh,27.88680077,79.28730011,243631,Allapur
20120205,Budaun,Uttar Pradesh,27.88319969,79.29979706,243631,Allapur
20090228,Budaun,Uttar Pradesh,27.85580063,79.30239868,243631,Allapur
20100420,Budaun,Uttar Pradesh,27.88190079,79.30269623,243631,Allapur
20100412,Budaun,Uttar Pradesh,27.88839912,79.31809998,243631,Allapur
20070428,Budaun,Uttar Pradesh,27.87730026,79.3234024,243631,Allapur
20110423,Budaun,Uttar Pradesh,27.86879921,79.33709717,243631,Allapur
20070428,Budaun,Uttar Pradesh,27.87389946,79.33809662,243631,Allapur
20090417,Budaun,Uttar Pradesh,27.86610031,79.34130096,243631,Allapur
19990209,Moradabad,Uttar Pradesh,28.43420029,78.79579926,243632,Asafpur
0,Moradabad,Uttar Pradesh,28.44029999,78.79669952,243632,Asafpur
0,Moradabad,Uttar Pradesh,28.4326992,78.79820251,243632,Asafpur
0,Budaun,Uttar Pradesh,28.42630005,78.80460358,243632,Asafpur
19990209,Moradabad,Uttar Pradesh,28.46430016,78.89779663,243632,Asafpur
20071208,Moradabad,Uttar Pradesh,28.46640015,78.90139771,243632,Asafpur
20080430,Moradabad,Uttar Pradesh,28.46439934,78.90110016,243632,Asafpur
20170330,Moradabad,Uttar Pradesh,28.46940041,78.90249634,243632,Asafpur
20170415,Moradabad,Uttar Pradesh,28.4640007,78.91889954,243632,Asafpur
20171211,Moradabad,Uttar Pradesh,28.4633007,78.92359924,243632,Asafpur
20100412,Budaun,Uttar Pradesh,28.4246006,78.80909729,243632,Asafpur
20101208,Budaun,Uttar Pradesh,28.41909981,78.81130219,243632,Asafpur
19970109,Budaun,Uttar Pradesh,28.41340065,78.81759644,243632,Asafpur
20160412,Budaun,Uttar Pradesh,28.37479973,78.83139801,243632,Asafpur
20090316,Budaun,Uttar Pradesh,28.40169907,78.83170319,243632,Asafpur
20100412,Budaun,Uttar Pradesh,28.42449951,78.83270264,243632,Asafpur
0,Budaun,Uttar Pradesh,28.42130089,78.83509827,243632,Asafpur
20100615,Budaun,Uttar Pradesh,28.44650078,78.84279633,243632,Asafpur
20090417,Budaun,Uttar Pradesh,28.40850067,78.854599,243632,Asafpur
0,Budaun,Uttar Pradesh,28.35269928,78.87719727,243632,Asafpur
20090730,Budaun,Uttar Pradesh,28.39410019,78.89209747,243632,Asafpur
0,Budaun,Uttar Pradesh,28.46179962,78.89479828,243632,Asafpur
20061002,Budaun,Uttar Pradesh,28.44260025,78.89820099,243632,Asafpur
20130802,Budaun,Uttar Pradesh,28.41550064,78.90920258,243632,Asafpur
20100412,Budaun,Uttar Pradesh,28.38050079,78.91139984,243632,Asafpur
20120425,Budaun,Uttar Pradesh,28.42329979,78.91339874,243632,Asafpur
20101029,Budaun,Uttar Pradesh,28.17239952,78.81729889,243633,Bilsi
19980902,Budaun,Uttar Pradesh,28.16830063,78.8207016,243633,Bilsi
20110423,Budaun,Uttar Pradesh,28.16760063,78.82150269,243633,Bilsi
20031111,Budaun,Uttar Pradesh,28.16379929,78.82430267,243633,Bilsi
19990313,Budaun,Uttar Pradesh,28.16530037,78.82579803,243633,Bilsi
0,Budaun,Uttar Pradesh,28.20969963,78.82659912,243633,Bilsi
19990414,Budaun,Uttar Pradesh,28.17910004,78.85759735,243633,Bilsi
20110618,Budaun,Uttar Pradesh,28.18659973,78.8628006,243633,Bilsi
19990414,Budaun,Uttar Pradesh,28.22699928,78.86309814,243633,Bilsi
0,Budaun,Uttar Pradesh,28.26199913,78.89320374,243633,Bilsi
20110914,Budaun,Uttar Pradesh,28.19750023,78.89880371,243633,Bilsi
0,Budaun,Uttar Pradesh,28.2628994,78.91369629,243633,Bilsi
19980206,Budaun,Uttar Pradesh,28.13080025,78.91770172,243633,Bilsi
0,Budaun,Uttar Pradesh,28.12820053,78.91799927,243633,Bilsi
20070412,Budaun,Uttar Pradesh,28.13089943,78.91899872,243633,Bilsi
20021007,Budaun,Uttar Pradesh,28.1291008,78.92070007,243633,Bilsi
20000307,Budaun,Uttar Pradesh,28.14850044,78.92009735,243633,Bilsi
0,Budaun,Uttar Pradesh,28.13100052,78.92070007,243633,Bilsi
20091127,Budaun,Uttar Pradesh,28.15789986,78.92340088,243633,Bilsi
20061119,Budaun,Uttar Pradesh,28.15439987,78.92379761,243633,Bilsi
0,Budaun,Uttar Pradesh,28.15539932,78.92500305,243633,Bilsi
20060916,Budaun,Uttar Pradesh,28.16720009,78.92690277,243633,Bilsi
0,Budaun,Uttar Pradesh,28.12129974,78.92739868,243633,Bilsi
20081007,Budaun,Uttar Pradesh,28.12050056,78.92919922,243633,Bilsi
19951215,Budaun,Uttar Pradesh,28.17020035,78.93039703,243633,Bilsi
19960827,Budaun,Uttar Pradesh,28.17040062,78.9312973,243633,Bilsi
20001001,Budaun,Uttar Pradesh,28.17169952,78.93180084,243633,Bilsi
20140314,Budaun,Uttar Pradesh,28.20280075,78.93219757,243633,Bilsi
0,Budaun,Uttar Pradesh,28.11770058,78.93470001,243633,Bilsi
19990124,Budaun,Uttar Pradesh,28.1189003,78.93540192,243633,Bilsi
19990209,Budaun,Uttar Pradesh,28.11420059,78.94450378,243633,Bilsi
20130311,Budaun,Uttar Pradesh,28.10140038,78.97450256,243633,Bilsi
20050316,Budaun,Uttar Pradesh,28.04719925,78.97669983,243633,Bilsi
20121008,Budaun,Uttar Pradesh,28.09819984,78.97979736,243633,Bilsi
19990313,Budaun,Uttar Pradesh,28.1602993,79.13790131,243634,Binawar
19990313,Budaun,Uttar Pradesh,28.17939949,79.14559937,243634,Binawar
20010427,Budaun,Uttar Pradesh,28.09070015,79.1792984,243634,Binawar
20101029,Budaun,Uttar Pradesh,28.0897007,79.19049835,243634,Binawar
20110210,Budaun,Uttar Pradesh,28.12140083,79.1914978,243634,Binawar
20001126,Budaun,Uttar Pradesh,28.1086998,79.20680237,243634,Binawar
0,Budaun,Uttar Pradesh,28.11730003,79.21019745,243634,Binawar
20101013,Budaun,Uttar Pradesh,28.12129974,79.22039795,243634,Binawar
0,Budaun,Uttar Pradesh,28.12369919,79.22070313,243634,Binawar
19981105,Budaun,Uttar Pradesh,28.10569954,79.22119904,243634,Binawar
0,Budaun,Uttar Pradesh,28.12339973,79.22200012,243634,Binawar
20101029,Budaun,Uttar Pradesh,28.11269951,79.28269958,243634,Binawar
-1,Budaun,Uttar Pradesh,28.06749916,79.34819794,243635,Dataganj
20050406,Budaun,Uttar Pradesh,27.9605999,79.376297,243635,Dataganj
0,Budaun,Uttar Pradesh,28.04809952,79.40519714,243635,Dataganj
19990313,Budaun,Uttar Pradesh,28.02659988,79.41739655,243635,Dataganj
0,Budaun,Uttar Pradesh,28.02700043,79.42040253,243635,Dataganj
20081007,Budaun,Uttar Pradesh,28.0272007,79.42510223,243635,Dataganj
20100420,Budaun,Uttar Pradesh,28.01810074,79.42680359,243635,Dataganj
20120425,Budaun,Uttar Pradesh,27.84840012,79.43080139,243635,Dataganj
20001126,Budaun,Uttar Pradesh,27.94350052,78.88279724,243636,Kichhla
20101208,Budaun,Uttar Pradesh,27.91699982,79.18569946,243637,Kakrala
20010419,Budaun,Uttar Pradesh,27.87899971,79.20729828,243637,Kakrala
0,Budaun,Uttar Pradesh,27.90169907,79.22319794,243637,Kakrala
19990405,Budaun,Uttar Pradesh,28.16189957,78.59700012,243638,Sahaswan
20050812,Budaun,Uttar Pradesh,28.19499969,78.59790039,243638,Sahaswan
0,Budaun,Uttar Pradesh,28.1284008,78.64109802,243638,Sahaswan
20040215,Budaun,Uttar Pradesh,28.15769958,78.67089844,243638,Sahaswan
20000408,Budaun,Uttar Pradesh,28.10750008,78.68180084,243638,Sahaswan
20001126,Budaun,Uttar Pradesh,28.08099937,78.72149658,243638,Sahaswan
20060119,Budaun,Uttar Pradesh,28.08609962,78.72489929,243638,Sahaswan
19990313,Budaun,Uttar Pradesh,28.05419922,78.76940155,243638,Sahaswan
20001126,Budaun,Uttar Pradesh,28.04770088,78.78140259,243638,Sahaswan
19990209,Budaun,Uttar Pradesh,28.0435009,78.78600311,243638,Sahaswan
19990209,Budaun,Uttar Pradesh,28.03930092,78.78630066,243638,Sahaswan
-1,Budaun,Uttar Pradesh,28.05170059,78.78869629,243638,Sahaswan
20160818,Budaun,Uttar Pradesh,28.03490067,78.79350281,243638,Sahaswan
19990313,Budaun,Uttar Pradesh,28.01140022,78.9733963,243639,Ujhani
0,Budaun,Uttar Pradesh,28.01519966,78.99099731,243639,Ujhani
0,Budaun,Uttar Pradesh,28.01399994,78.99459839,243639,Ujhani
20110704,Budaun,Uttar Pradesh,28.0128994,78.99810028,243639,Ujhani
19990209,Budaun,Uttar Pradesh,27.98360062,79.0134964,243639,Ujhani
20100412,Budaun,Uttar Pradesh,27.99749947,79.02960205,243639,Ujhani
0,Budaun,Uttar Pradesh,28.00390053,79.03309631,243639,Ujhani
0,Budaun,Uttar Pradesh,28.00670052,79.03839874,243639,Ujhani
19980902,Budaun,Uttar Pradesh,28.00900078,79.04620361,243639,Ujhani
20110125,Budaun,Uttar Pradesh,28.03070068,79.04660034,243639,Ujhani
0,Budaun,Uttar Pradesh,28.0067997,79.05280304,243639,Ujhani
20080430,Budaun,Uttar Pradesh,28.00130081,79.05760193,243639,Ujhani
20140218,Budaun,Uttar Pradesh,27.81550026,79.24289703,243641,Usehat
20041129,Budaun,Uttar Pradesh,27.85390091,79.26119995,243641,Usehat
20071021,Budaun,Uttar Pradesh,27.86300087,79.26799774,243641,Usehat
20140610,Budaun,Uttar Pradesh,27.8614006,79.26850128,243641,Usehat
19990313,Budaun,Uttar Pradesh,27.86050034,79.2696991,243641,Usehat
19990313,Budaun,Uttar Pradesh,27.86319923,79.27140045,243641,Usehat
19990313,Budaun,Uttar Pradesh,27.86050034,79.27230072,243641,Usehat
20030212,Budaun,Uttar Pradesh,27.82229996,79.3391037,243641,Usehat
20100404,Budaun,Uttar Pradesh,27.82390022,79.33940125,243641,Usehat
0,Budaun,Uttar Pradesh,27.82049942,79.34470367,243641,Usehat
20110210,Budaun,Uttar Pradesh,28.31889915,78.92019653,243720,Bisauli
19970102,Budaun,Uttar Pradesh,28.31800079,78.92169952,243720,Bisauli
0,Budaun,Uttar Pradesh,28.31920052,78.93530273,243720,Bisauli
20171024,Budaun,Uttar Pradesh,28.26759911,78.97799683,243720,Bisauli
20090730,Budaun,Uttar Pradesh,28.37400055,78.99490356,243720,Bisauli
0,Budaun,Uttar Pradesh,28.35350037,78.9957962,243720,Bisauli
0,Budaun,Uttar Pradesh,28.37050056,79.0114975,243720,Bisauli
20111008,Budaun,Uttar Pradesh,28.25020027,78.43669891,243722,Gunnaur
0,Budaun,Uttar Pradesh,28.24130058,78.45690155,243722,Gunnaur
19990313,Budaun,Uttar Pradesh,28.22660065,78.49299622,243722,Gunnaur
20030510,Budaun,Uttar Pradesh,28.18770027,78.5109024,243722,Gunnaur
20091026,Budaun,Uttar Pradesh,28.2173996,78.51210022,243722,Gunnaur
0,Budaun,Uttar Pradesh,28.18950081,78.51550293,243722,Gunnaur
20000203,Budaun,Uttar Pradesh,28.19039917,78.52300262,243722,Gunnaur
20100708,Budaun,Uttar Pradesh,28.23559952,78.52469635,243722,Gunnaur
0,Budaun,Uttar Pradesh,28.18619919,78.5338974,243722,Gunnaur
0,Budaun,Uttar Pradesh,28.2173996,78.57530212,243722,Gunnaur
20031028,Budaun,Uttar Pradesh,28.21859932,78.57949829,243722,Gunnaur
20021226,Moradabad,Uttar Pradesh,28.37000084,78.69989777,243723,Islamnagar
20110929,Budaun,Uttar Pradesh,28.3029995,78.68779755,243723,Islamnagar
20150410,Budaun,Uttar Pradesh,28.31130028,78.7009964,243723,Islamnagar
20080414,Budaun,Uttar Pradesh,28.31800079,78.70929718,243723,Islamnagar
20100403,Budaun,Uttar Pradesh,28.32139969,78.71050262,243723,Islamnagar
20080414,Budaun,Uttar Pradesh,28.31710052,78.71060181,243723,Islamnagar
20030307,Budaun,Uttar Pradesh,28.33690071,78.71080017,243723,Islamnagar
0,Budaun,Uttar Pradesh,28.33539963,78.71340179,243723,Islamnagar
20010918,Budaun,Uttar Pradesh,28.30489922,78.71389771,243723,Islamnagar
20110210,Budaun,Uttar Pradesh,28.30920029,78.71450043,243723,Islamnagar
19990313,Budaun,Uttar Pradesh,28.30699921,78.71499634,243723,Islamnagar
0,Budaun,Uttar Pradesh,28.33320045,78.71510315,243723,Islamnagar
20110210,Budaun,Uttar Pradesh,28.3003006,78.71530151,243723,Islamnagar
20130214,Budaun,Uttar Pradesh,28.30780029,78.71569824,243723,Islamnagar
0,Budaun,Uttar Pradesh,28.31509972,78.72059631,243723,Islamnagar
0,Budaun,Uttar Pradesh,28.3159008,78.72109985,243723,Islamnagar
0,Budaun,Uttar Pradesh,28.31830025,78.72160339,243723,Islamnagar
0,Budaun,Uttar Pradesh,28.32769966,78.74739838,243723,Islamnagar
0,Budaun,Uttar Pradesh,28.32729912,78.75219727,243723,Islamnagar
19980902,Budaun,Uttar Pradesh,28.29190063,78.75759888,243723,Islamnagar
20020329,Budaun,Uttar Pradesh,28.28650093,78.75779724,243723,Islamnagar
20011223,Budaun,Uttar Pradesh,28.3253994,78.76309967,243723,Islamnagar
20050812,Budaun,Uttar Pradesh,28.31780052,78.77580261,243723,Islamnagar
20100404,Budaun,Uttar Pradesh,28.32209969,78.77829742,243723,Islamnagar
20070428,Budaun,Uttar Pradesh,28.34989929,78.80960083,243723,Islamnagar
20110423,Budaun,Uttar Pradesh,28.21969986,78.75019836,243724,Rudauin
20100412,Budaun,Uttar Pradesh,28.21759987,78.75679779,243724,Rudauin
20090111,Budaun,Uttar Pradesh,28.22120094,78.76689911,243724,Rudauin
